RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error
39,93,21426,76,56,1,2,2,3,2.mid,experiment,0
40,95,21733,81,72,1,2,2,3,2.mid,experiment,0
41,96,22024,77,75,1,2,2,3,2.mid,experiment,0
42,98,22302,76,76,1,2,2,3,2.mid,experiment,0
43,100,22570,74,81,1,2,2,3,2.mid,experiment,0
44,102,22855,76,77,1,2,2,3,2.mid,experiment,0
45,104,23123,79,80,1,2,2,3,2.mid,experiment,0
46,106,23404,74,81,1,2,2,3,2.mid,experiment,0
47,108,23669,71,75,1,2,2,3,2.mid,experiment,0
48,111,23964,72,60,1,2,2,3,2.mid,experiment,0
49,113,24249,72,55,1,2,2,3,2.mid,experiment,0
50,115,24527,74,55,1,2,2,3,2.mid,experiment,0
51,117,24797,74,53,1,2,2,3,2.mid,experiment,0
52,119,25123,76,41,1,2,2,3,2.mid,experiment,0
53,121,26352,65,57,1,2,2,3,2.mid,experiment,0
54,123,26630,65,58,1,2,2,3,2.mid,experiment,0
55,125,26928,64,56,1,2,2,3,2.mid,experiment,0
56,127,27215,64,55,1,2,2,3,2.mid,experiment,0
57,129,27516,62,48,1,2,2,3,2.mid,experiment,0
58,131,28742,67,53,1,2,2,3,2.mid,experiment,0
59,133,29028,67,56,1,2,2,3,2.mid,experiment,0
60,135,29308,71,61,1,2,2,3,2.mid,experiment,0
61,137,29600,71,68,1,2,2,3,2.mid,experiment,0
62,139,29886,72,75,1,2,2,3,2.mid,experiment,0
63,141,30156,72,74,1,2,2,3,2.mid,experiment,0
64,143,30438,73,72,1,2,2,3,2.mid,experiment,0
65,145,30720,73,75,1,2,2,3,2.mid,experiment,0
66,147,31066,74,76,1,2,2,3,2.mid,experiment,0
67,148,31664,77,89,1,2,2,3,2.mid,experiment,0
68,151,32248,76,87,1,2,2,3,2.mid,experiment,0
69,153,32831,74,88,1,2,2,3,2.mid,experiment,0
70,155,33426,72,84,1,2,2,3,2.mid,experiment,0
71,157,34034,84,87,1,2,2,3,2.mid,experiment,0
72,159,34663,84,88,1,2,2,3,2.mid,experiment,0
1,17,7862,79,67,1,2,2,4,4.mid,experiment,0
2,18,8144,78,74,1,2,2,4,4.mid,experiment,0
3,20,8424,79,78,1,2,2,4,4.mid,experiment,0
4,22,8688,76,72,1,2,2,4,4.mid,experiment,0
5,24,8972,72,79,1,2,2,4,4.mid,experiment,0
6,27,9265,67,57,1,2,2,4,4.mid,experiment,0
7,29,9545,67,42,1,2,2,4,4.mid,experiment,0
8,31,9825,67,54,1,2,2,4,4.mid,experiment,0
9,33,10094,79,63,1,2,2,4,4.mid,experiment,0
10,34,10344,78,81,1,2,2,4,4.mid,experiment,0
11,36,10631,79,85,1,2,2,4,4.mid,experiment,0
12,38,10902,76,77,1,2,2,4,4.mid,experiment,0
13,40,11179,72,78,1,2,2,4,4.mid,experiment,0
14,42,11451,76,85,1,2,2,4,4.mid,experiment,0
15,44,11718,79,84,1,2,2,4,4.mid,experiment,0
16,46,11982,84,90,1,2,2,4,4.mid,experiment,0
17,48,12246,83,82,1,2,2,4,4.mid,experiment,0
18,51,12555,81,56,1,2,2,4,4.mid,experiment,0
19,53,12804,81,59,1,2,2,4,4.mid,experiment,0
20,55,13100,81,63,1,2,2,4,4.mid,experiment,0
