RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error,Articulation,Dynamics
29,71,16710,77,49,1,2,11,15,5.mid,experiment,1,Staccato,Piano
30,73,16983,77,53,1,2,11,15,5.mid,experiment,1,Staccato,Piano
31,75,17224,76,62,1,2,11,15,5.mid,experiment,1,Staccato,Piano
32,77,17481,76,56,1,2,11,15,5.mid,experiment,1,Staccato,Piano
36,85,20085,76,53,1,2,11,15,5.mid,experiment,1,Staccato,Piano
37,87,20343,76,63,1,2,11,15,5.mid,experiment,1,Staccato,Piano
38,89,20587,76,66,1,2,11,15,5.mid,experiment,1,Staccato,Piano
39,91,20850,76,62,1,2,11,15,5.mid,experiment,1,Staccato,Piano
48,109,23289,72,68,1,2,11,15,5.mid,experiment,1,Staccato,Piano
49,111,23549,72,69,1,2,11,15,5.mid,experiment,1,Staccato,Piano
50,113,23795,74,60,1,2,11,15,5.mid,experiment,1,Staccato,Piano
51,115,24063,74,57,1,2,11,15,5.mid,experiment,1,Staccato,Piano
53,119,25553,65,60,1,2,11,15,5.mid,experiment,1,Staccato,Piano
54,121,25812,65,62,1,2,11,15,5.mid,experiment,1,Staccato,Piano
55,123,26093,64,47,1,2,11,15,5.mid,experiment,1,Staccato,Piano
56,125,26340,64,55,1,2,11,15,5.mid,experiment,1,Staccato,Piano
58,129,27852,67,47,1,2,11,15,5.mid,experiment,1,Staccato,Piano
59,131,28129,67,51,1,2,11,15,5.mid,experiment,1,Staccato,Piano
60,133,28392,71,62,1,2,11,15,5.mid,experiment,1,Staccato,Piano
61,135,28643,71,65,1,2,11,15,5.mid,experiment,1,Staccato,Piano
62,137,28894,72,79,1,2,11,15,5.mid,experiment,1,Staccato,Piano
63,139,29154,72,88,1,2,11,15,5.mid,experiment,1,Staccato,Piano
6,27,9258,67,60,1,2,11,16,2.mid,experiment,0,Staccato,Piano
7,29,9509,67,63,1,2,11,16,2.mid,experiment,0,Staccato,Piano
8,31,9773,67,70,1,2,11,16,2.mid,experiment,0,Staccato,Piano
18,51,12549,81,54,1,2,11,16,2.mid,experiment,0,Staccato,Piano
19,53,12801,81,55,1,2,11,16,2.mid,experiment,0,Staccato,Piano
20,55,13035,81,68,1,2,11,16,2.mid,experiment,0,Staccato,Piano
29,73,16589,77,55,1,2,11,16,2.mid,experiment,0,Staccato,Piano
30,75,16857,77,61,1,2,11,16,2.mid,experiment,0,Staccato,Piano
31,77,17119,76,49,1,2,11,16,2.mid,experiment,0,Staccato,Piano
32,79,17361,76,51,1,2,11,16,2.mid,experiment,0,Staccato,Piano
36,87,19947,76,39,1,2,11,16,2.mid,experiment,0,Staccato,Piano
37,89,20213,76,54,1,2,11,16,2.mid,experiment,0,Staccato,Piano
38,91,20457,76,63,1,2,11,16,2.mid,experiment,0,Staccato,Piano
39,93,20711,76,71,1,2,11,16,2.mid,experiment,0,Staccato,Piano
48,111,23112,72,65,1,2,11,16,2.mid,experiment,0,Staccato,Piano
49,113,23363,72,64,1,2,11,16,2.mid,experiment,0,Staccato,Piano
50,115,23619,74,56,1,2,11,16,2.mid,experiment,0,Staccato,Piano
51,117,23875,74,57,1,2,11,16,2.mid,experiment,0,Staccato,Piano
53,121,25415,65,56,1,2,11,16,2.mid,experiment,0,Staccato,Piano
54,123,25668,65,61,1,2,11,16,2.mid,experiment,0,Staccato,Piano
55,125,25934,64,51,1,2,11,16,2.mid,experiment,0,Staccato,Piano
56,127,26180,64,53,1,2,11,16,2.mid,experiment,0,Staccato,Piano
58,131,27683,67,51,1,2,11,16,2.mid,experiment,0,Staccato,Piano
59,133,27950,67,54,1,2,11,16,2.mid,experiment,0,Staccato,Piano
60,135,28204,71,71,1,2,11,16,2.mid,experiment,0,Staccato,Piano
61,137,28457,71,68,1,2,11,16,2.mid,experiment,0,Staccato,Piano
62,139,28717,72,70,1,2,11,16,2.mid,experiment,0,Staccato,Piano
63,141,28975,72,72,1,2,11,16,2.mid,experiment,0,Staccato,Piano
64,143,29228,73,82,1,2,11,16,2.mid,experiment,0,Staccato,Piano
6,27,9782,67,58,1,2,12,1,16.mid,experiment,1,Staccato,Piano
7,29,10074,67,75,1,2,12,1,16.mid,experiment,1,Staccato,Piano
18,49,13189,81,68,1,2,12,1,16.mid,experiment,1,Staccato,Piano
19,51,13488,81,72,1,2,12,1,16.mid,experiment,1,Staccato,Piano
20,53,13799,81,78,1,2,12,1,16.mid,experiment,1,Staccato,Piano
29,71,18013,77,56,1,2,12,1,16.mid,experiment,1,Staccato,Piano
30,73,18330,77,64,1,2,12,1,16.mid,experiment,1,Staccato,Piano
31,75,18641,76,64,1,2,12,1,16.mid,experiment,1,Staccato,Piano
32,77,18941,76,67,1,2,12,1,16.mid,experiment,1,Staccato,Piano
36,85,22001,76,60,1,2,12,1,16.mid,experiment,1,Staccato,Piano
37,87,22317,76,56,1,2,12,1,16.mid,experiment,1,Staccato,Piano
38,89,22620,76,68,1,2,12,1,16.mid,experiment,1,Staccato,Piano
39,91,22910,76,81,1,2,12,1,16.mid,experiment,1,Staccato,Piano
48,109,25761,72,72,1,2,12,1,16.mid,experiment,1,Staccato,Piano
49,111,26053,72,80,1,2,12,1,16.mid,experiment,1,Staccato,Piano
50,113,26371,74,71,1,2,12,1,16.mid,experiment,1,Staccato,Piano
51,115,26683,74,65,1,2,12,1,16.mid,experiment,1,Staccato,Piano
53,119,28294,65,46,1,2,12,1,16.mid,experiment,1,Staccato,Piano
54,121,28617,65,57,1,2,12,1,16.mid,experiment,1,Staccato,Piano
55,123,28938,64,43,1,2,12,1,16.mid,experiment,1,Staccato,Piano
56,125,29259,64,52,1,2,12,1,16.mid,experiment,1,Staccato,Piano
58,129,30827,67,53,1,2,12,1,16.mid,experiment,1,Staccato,Piano
59,131,31152,67,57,1,2,12,1,16.mid,experiment,1,Staccato,Piano
60,133,31484,71,35,1,2,12,1,16.mid,experiment,1,Staccato,Piano
61,135,31765,71,81,1,2,12,1,16.mid,experiment,1,Staccato,Piano
62,137,32069,72,87,1,2,12,1,16.mid,experiment,1,Staccato,Piano
64,141,32682,73,81,1,2,12,1,16.mid,experiment,1,Staccato,Piano
6,27,9539,67,55,1,2,12,2,7.mid,experiment,0,Staccato,Piano
7,29,9840,67,63,1,2,12,2,7.mid,experiment,0,Staccato,Piano
8,31,10146,67,69,1,2,12,2,7.mid,experiment,0,Staccato,Piano
18,51,13454,81,53,1,2,12,2,7.mid,experiment,0,Staccato,Piano
19,53,13764,81,53,1,2,12,2,7.mid,experiment,0,Staccato,Piano
20,55,14059,81,66,1,2,12,2,7.mid,experiment,0,Staccato,Piano
29,73,18354,77,56,1,2,12,2,7.mid,experiment,0,Staccato,Piano
30,75,18657,77,58,1,2,12,2,7.mid,experiment,0,Staccato,Piano
31,77,18959,76,56,1,2,12,2,7.mid,experiment,0,Staccato,Piano
32,79,19270,76,63,1,2,12,2,7.mid,experiment,0,Staccato,Piano
36,87,22291,76,52,1,2,12,2,7.mid,experiment,0,Staccato,Piano
37,89,22596,76,55,1,2,12,2,7.mid,experiment,0,Staccato,Piano
38,91,22903,76,60,1,2,12,2,7.mid,experiment,0,Staccato,Piano
39,93,23213,76,68,1,2,12,2,7.mid,experiment,0,Staccato,Piano
48,111,26015,72,60,1,2,12,2,7.mid,experiment,0,Staccato,Piano
49,113,26316,72,58,1,2,12,2,7.mid,experiment,0,Staccato,Piano
50,115,26611,74,56,1,2,12,2,7.mid,experiment,0,Staccato,Piano
51,117,26923,74,54,1,2,12,2,7.mid,experiment,0,Staccato,Piano
53,121,28740,65,52,1,2,12,2,7.mid,experiment,0,Staccato,Piano
54,123,29035,65,50,1,2,12,2,7.mid,experiment,0,Staccato,Piano
55,125,29365,64,50,1,2,12,2,7.mid,experiment,0,Staccato,Piano
56,127,29663,64,50,1,2,12,2,7.mid,experiment,0,Staccato,Piano
58,131,31320,67,55,1,2,12,2,7.mid,experiment,0,Staccato,Piano
59,133,31630,67,60,1,2,12,2,7.mid,experiment,0,Staccato,Piano
60,135,31925,71,63,1,2,12,2,7.mid,experiment,0,Staccato,Piano
61,137,32223,71,69,1,2,12,2,7.mid,experiment,0,Staccato,Piano
62,139,32527,72,82,1,2,12,2,7.mid,experiment,0,Staccato,Piano
6,27,9375,67,49,1,2,12,3,12.mid,experiment,0,Staccato,Piano
7,29,9666,67,61,1,2,12,3,12.mid,experiment,0,Staccato,Piano
8,31,9955,67,58,1,2,12,3,12.mid,experiment,0,Staccato,Piano
18,51,12970,81,48,1,2,12,3,12.mid,experiment,0,Staccato,Piano
19,53,13257,81,59,1,2,12,3,12.mid,experiment,0,Staccato,Piano
20,55,13550,81,68,1,2,12,3,12.mid,experiment,0,Staccato,Piano
29,73,17504,77,38,1,2,12,3,12.mid,experiment,0,Staccato,Piano
30,75,17771,77,53,1,2,12,3,12.mid,experiment,0,Staccato,Piano
31,77,18056,76,53,1,2,12,3,12.mid,experiment,0,Staccato,Piano
32,79,18335,76,46,1,2,12,3,12.mid,experiment,0,Staccato,Piano
36,87,21147,76,42,1,2,12,3,12.mid,experiment,0,Staccato,Piano
37,89,21445,76,47,1,2,12,3,12.mid,experiment,0,Staccato,Piano
38,91,21721,76,52,1,2,12,3,12.mid,experiment,0,Staccato,Piano
39,93,22013,76,60,1,2,12,3,12.mid,experiment,0,Staccato,Piano
48,111,24633,72,74,1,2,12,3,12.mid,experiment,0,Staccato,Piano
49,113,24913,72,70,1,2,12,3,12.mid,experiment,0,Staccato,Piano
50,115,25199,74,68,1,2,12,3,12.mid,experiment,0,Staccato,Piano
51,117,25511,74,60,1,2,12,3,12.mid,experiment,0,Staccato,Piano
53,121,27401,65,48,1,2,12,3,12.mid,experiment,0,Staccato,Piano
54,123,27686,65,52,1,2,12,3,12.mid,experiment,0,Staccato,Piano
55,125,28005,64,49,1,2,12,3,12.mid,experiment,0,Staccato,Piano
56,127,28279,64,51,1,2,12,3,12.mid,experiment,0,Staccato,Piano
58,131,29770,67,47,1,2,12,3,12.mid,experiment,0,Staccato,Piano
59,133,30071,67,51,1,2,12,3,12.mid,experiment,0,Staccato,Piano
60,135,30364,71,49,1,2,12,3,12.mid,experiment,0,Staccato,Piano
61,137,30651,71,57,1,2,12,3,12.mid,experiment,0,Staccato,Piano
62,139,30948,72,64,1,2,12,3,12.mid,experiment,0,Staccato,Piano
63,141,31225,72,68,1,2,12,3,12.mid,experiment,0,Staccato,Piano
64,143,31514,73,70,1,2,12,3,12.mid,experiment,0,Staccato,Piano
65,145,31776,73,81,1,2,12,3,12.mid,experiment,0,Staccato,Piano
6,27,9376,67,59,1,2,12,4,5.mid,experiment,0,Staccato,Piano
7,29,9676,67,50,1,2,12,4,5.mid,experiment,0,Staccato,Piano
8,31,9949,67,58,1,2,12,4,5.mid,experiment,0,Staccato,Piano
18,51,12758,81,53,1,2,12,4,5.mid,experiment,0,Staccato,Piano
19,53,13054,81,50,1,2,12,4,5.mid,experiment,0,Staccato,Piano
20,55,13326,81,67,1,2,12,4,5.mid,experiment,0,Staccato,Piano
29,73,17238,77,51,1,2,12,4,5.mid,experiment,0,Staccato,Piano
30,75,17490,77,55,1,2,12,4,5.mid,experiment,0,Staccato,Piano
31,77,17750,76,56,1,2,12,4,5.mid,experiment,0,Staccato,Piano
32,79,18014,76,58,1,2,12,4,5.mid,experiment,0,Staccato,Piano
36,87,20604,76,48,1,2,12,4,5.mid,experiment,0,Staccato,Piano
37,89,20876,76,54,1,2,12,4,5.mid,experiment,0,Staccato,Piano
38,91,21166,76,63,1,2,12,4,5.mid,experiment,0,Staccato,Piano
39,93,21436,76,73,1,2,12,4,5.mid,experiment,0,Staccato,Piano
48,111,23977,72,61,1,2,12,4,5.mid,experiment,0,Staccato,Piano
49,113,24252,72,60,1,2,12,4,5.mid,experiment,0,Staccato,Piano
50,115,24516,74,62,1,2,12,4,5.mid,experiment,0,Staccato,Piano
51,117,24798,74,58,1,2,12,4,5.mid,experiment,0,Staccato,Piano
53,121,26202,65,52,1,2,12,4,5.mid,experiment,0,Staccato,Piano
54,123,26466,65,56,1,2,12,4,5.mid,experiment,0,Staccato,Piano
55,125,26761,64,50,1,2,12,4,5.mid,experiment,0,Staccato,Piano
56,127,27035,64,48,1,2,12,4,5.mid,experiment,0,Staccato,Piano
58,131,28412,67,54,1,2,12,4,5.mid,experiment,0,Staccato,Piano
59,133,28684,67,55,1,2,12,4,5.mid,experiment,0,Staccato,Piano
60,135,28968,71,50,1,2,12,4,5.mid,experiment,0,Staccato,Piano
61,137,29248,71,53,1,2,12,4,5.mid,experiment,0,Staccato,Piano
62,139,29518,72,59,1,2,12,4,5.mid,experiment,0,Staccato,Piano
63,141,29780,72,67,1,2,12,4,5.mid,experiment,0,Staccato,Piano
64,143,30062,73,67,1,2,12,4,5.mid,experiment,0,Staccato,Piano
65,145,30336,73,74,1,2,12,4,5.mid,experiment,0,Staccato,Piano
6,27,9300,67,59,1,2,12,5,10.mid,experiment,1,Staccato,Piano
7,29,9566,67,65,1,2,12,5,10.mid,experiment,1,Staccato,Piano
8,31,9832,67,56,1,2,12,5,10.mid,experiment,1,Staccato,Piano
18,51,12632,81,54,1,2,12,5,10.mid,experiment,1,Staccato,Piano
19,53,12918,81,50,1,2,12,5,10.mid,experiment,1,Staccato,Piano
20,55,13176,81,54,1,2,12,5,10.mid,experiment,1,Staccato,Piano
29,73,16860,77,46,1,2,12,5,10.mid,experiment,1,Staccato,Piano
30,75,17121,77,58,1,2,12,5,10.mid,experiment,1,Staccato,Piano
31,77,17404,76,49,1,2,12,5,10.mid,experiment,1,Staccato,Piano
32,79,17658,76,55,1,2,12,5,10.mid,experiment,1,Staccato,Piano
36,87,20274,76,42,1,2,12,5,10.mid,experiment,1,Staccato,Piano
37,89,20550,76,49,1,2,12,5,10.mid,experiment,1,Staccato,Piano
38,91,20812,76,58,1,2,12,5,10.mid,experiment,1,Staccato,Piano
39,93,21080,76,63,1,2,12,5,10.mid,experiment,1,Staccato,Piano
48,111,23492,72,50,1,2,12,5,10.mid,experiment,1,Staccato,Piano
49,113,23742,72,54,1,2,12,5,10.mid,experiment,1,Staccato,Piano
50,115,24010,74,58,1,2,12,5,10.mid,experiment,1,Staccato,Piano
51,117,24277,74,58,1,2,12,5,10.mid,experiment,1,Staccato,Piano
53,121,25794,65,43,1,2,12,5,10.mid,experiment,1,Staccato,Piano
54,123,26052,65,52,1,2,12,5,10.mid,experiment,1,Staccato,Piano
55,125,26622,64,54,1,2,12,5,10.mid,experiment,1,Staccato,Piano
58,129,28144,67,53,1,2,12,5,10.mid,experiment,1,Staccato,Piano
59,131,28429,67,45,1,2,12,5,10.mid,experiment,1,Staccato,Piano
60,133,28693,71,50,1,2,12,5,10.mid,experiment,1,Staccato,Piano
61,135,28950,71,53,1,2,12,5,10.mid,experiment,1,Staccato,Piano
62,137,29219,72,61,1,2,12,5,10.mid,experiment,1,Staccato,Piano
63,139,29484,72,58,1,2,12,5,10.mid,experiment,1,Staccato,Piano
64,141,29763,73,62,1,2,12,5,10.mid,experiment,1,Staccato,Piano
65,143,30028,73,72,1,2,12,5,10.mid,experiment,1,Staccato,Piano
6,27,9823,67,41,1,2,12,6,4.mid,experiment,1,Staccato,Piano
7,29,10154,67,56,1,2,12,6,4.mid,experiment,1,Staccato,Piano
8,31,10488,67,58,1,2,12,6,4.mid,experiment,1,Staccato,Piano
18,51,13485,81,54,1,2,12,6,4.mid,experiment,1,Staccato,Piano
19,53,13815,81,55,1,2,12,6,4.mid,experiment,1,Staccato,Piano
20,55,14112,81,62,1,2,12,6,4.mid,experiment,1,Staccato,Piano
29,73,17874,77,48,1,2,12,6,4.mid,experiment,1,Staccato,Piano
30,75,18167,77,53,1,2,12,6,4.mid,experiment,1,Staccato,Piano
31,77,18435,76,49,1,2,12,6,4.mid,experiment,1,Staccato,Piano
32,79,18733,76,46,1,2,12,6,4.mid,experiment,1,Staccato,Piano
36,87,21569,76,42,1,2,12,6,4.mid,experiment,1,Staccato,Piano
37,89,21860,76,45,1,2,12,6,4.mid,experiment,1,Staccato,Piano
38,91,22140,76,52,1,2,12,6,4.mid,experiment,1,Staccato,Piano
39,93,22393,76,66,1,2,12,6,4.mid,experiment,1,Staccato,Piano
48,111,25004,72,47,1,2,12,6,4.mid,experiment,1,Staccato,Piano
49,113,25285,72,54,1,2,12,6,4.mid,experiment,1,Staccato,Piano
50,115,25559,74,53,1,2,12,6,4.mid,experiment,1,Staccato,Piano
51,117,25815,74,54,1,2,12,6,4.mid,experiment,1,Staccato,Piano
53,121,27522,65,47,1,2,12,6,4.mid,experiment,1,Staccato,Piano
54,123,27790,65,57,1,2,12,6,4.mid,experiment,1,Staccato,Piano
55,125,28093,64,43,1,2,12,6,4.mid,experiment,1,Staccato,Piano
56,127,28374,64,52,1,2,12,6,4.mid,experiment,1,Staccato,Piano
58,131,29877,67,46,1,2,12,6,4.mid,experiment,1,Staccato,Piano
59,133,30169,67,46,1,2,12,6,4.mid,experiment,1,Staccato,Piano
60,135,30722,71,56,1,2,12,6,4.mid,experiment,1,Staccato,Piano
62,137,30998,72,59,1,2,12,6,4.mid,experiment,1,Staccato,Piano
63,139,31277,72,62,1,2,12,6,4.mid,experiment,1,Staccato,Piano
64,141,31565,73,63,1,2,12,6,4.mid,experiment,1,Staccato,Piano
65,143,31831,73,73,1,2,12,6,4.mid,experiment,1,Staccato,Piano
6,27,9458,67,46,1,2,12,7,13.mid,experiment,1,Staccato,Piano
7,29,9765,67,54,1,2,12,7,13.mid,experiment,1,Staccato,Piano
8,31,10054,67,68,1,2,12,7,13.mid,experiment,1,Staccato,Piano
18,51,13042,81,63,1,2,12,7,13.mid,experiment,1,Staccato,Piano
19,53,13317,81,67,1,2,12,7,13.mid,experiment,1,Staccato,Piano
20,55,13596,81,68,1,2,12,7,13.mid,experiment,1,Staccato,Piano
29,73,17336,77,66,1,2,12,7,13.mid,experiment,1,Staccato,Piano
30,75,17636,77,74,1,2,12,7,13.mid,experiment,1,Staccato,Piano
31,77,17915,76,67,1,2,12,7,13.mid,experiment,1,Staccato,Piano
32,79,18178,76,70,1,2,12,7,13.mid,experiment,1,Staccato,Piano
36,87,20874,76,76,1,2,12,7,13.mid,experiment,1,Staccato,Piano
37,89,21158,76,84,1,2,12,7,13.mid,experiment,1,Staccato,Piano
38,91,21434,76,83,1,2,12,7,13.mid,experiment,1,Staccato,Piano
39,93,21738,76,84,1,2,12,7,13.mid,experiment,1,Staccato,Piano
48,111,24312,72,86,1,2,12,7,13.mid,experiment,1,Staccato,Piano
50,115,24871,74,85,1,2,12,7,13.mid,experiment,1,Staccato,Piano
51,117,25163,74,87,1,2,12,7,13.mid,experiment,1,Staccato,Piano
53,121,26716,65,81,1,2,12,7,13.mid,experiment,1,Staccato,Piano
55,125,27294,64,89,1,2,12,7,13.mid,experiment,1,Staccato,Piano
58,131,29132,67,72,1,2,12,7,13.mid,experiment,1,Staccato,Piano
59,133,29434,67,76,1,2,12,7,13.mid,experiment,1,Staccato,Piano
60,135,29718,71,85,1,2,12,7,13.mid,experiment,1,Staccato,Piano
61,137,30003,71,79,1,2,12,7,13.mid,experiment,1,Staccato,Piano
62,139,30289,72,86,1,2,12,7,13.mid,experiment,1,Staccato,Piano
63,141,30572,72,82,1,2,12,7,13.mid,experiment,1,Staccato,Piano
65,145,31164,73,87,1,2,12,7,13.mid,experiment,1,Staccato,Piano
6,27,9284,67,58,1,2,12,8,8.mid,experiment,0,Staccato,Piano
7,29,9560,67,66,1,2,12,8,8.mid,experiment,0,Staccato,Piano
8,31,9841,67,72,1,2,12,8,8.mid,experiment,0,Staccato,Piano
18,51,12626,81,65,1,2,12,8,8.mid,experiment,0,Staccato,Piano
19,53,12895,81,79,1,2,12,8,8.mid,experiment,0,Staccato,Piano
20,55,13161,81,81,1,2,12,8,8.mid,experiment,0,Staccato,Piano
29,73,17056,77,75,1,2,12,8,8.mid,experiment,0,Staccato,Piano
30,75,17343,77,82,1,2,12,8,8.mid,experiment,0,Staccato,Piano
31,77,17618,76,80,1,2,12,8,8.mid,experiment,0,Staccato,Piano
32,79,17892,76,82,1,2,12,8,8.mid,experiment,0,Staccato,Piano
36,87,20624,76,78,1,2,12,8,8.mid,experiment,0,Staccato,Piano
37,89,20906,76,77,1,2,12,8,8.mid,experiment,0,Staccato,Piano
38,91,21188,76,89,1,2,12,8,8.mid,experiment,0,Staccato,Piano
39,93,21464,76,88,1,2,12,8,8.mid,experiment,0,Staccato,Piano
48,111,24068,72,82,1,2,12,8,8.mid,experiment,0,Staccato,Piano
49,113,24372,72,70,1,2,12,8,8.mid,experiment,0,Staccato,Piano
50,115,24660,74,78,1,2,12,8,8.mid,experiment,0,Staccato,Piano
51,117,24944,74,77,1,2,12,8,8.mid,experiment,0,Staccato,Piano
53,121,26526,65,66,1,2,12,8,8.mid,experiment,0,Staccato,Piano
54,123,26826,65,65,1,2,12,8,8.mid,experiment,0,Staccato,Piano
55,125,27126,64,61,1,2,12,8,8.mid,experiment,0,Staccato,Piano
56,127,27412,64,63,1,2,12,8,8.mid,experiment,0,Staccato,Piano
58,131,28928,67,67,1,2,12,8,8.mid,experiment,0,Staccato,Piano
59,133,29211,67,68,1,2,12,8,8.mid,experiment,0,Staccato,Piano
60,135,29496,71,75,1,2,12,8,8.mid,experiment,0,Staccato,Piano
61,137,29773,71,76,1,2,12,8,8.mid,experiment,0,Staccato,Piano
62,139,30054,72,81,1,2,12,8,8.mid,experiment,0,Staccato,Piano
63,141,30342,72,79,1,2,12,8,8.mid,experiment,0,Staccato,Piano
64,143,30640,73,88,1,2,12,8,8.mid,experiment,0,Staccato,Piano
6,27,9347,67,62,1,2,12,9,15.mid,experiment,0,Staccato,Piano
7,29,9650,67,58,1,2,12,9,15.mid,experiment,0,Staccato,Piano
8,31,9920,67,74,1,2,12,9,15.mid,experiment,0,Staccato,Piano
18,51,12745,81,65,1,2,12,9,15.mid,experiment,0,Staccato,Piano
19,53,13024,81,67,1,2,12,9,15.mid,experiment,0,Staccato,Piano
20,55,13300,81,76,1,2,12,9,15.mid,experiment,0,Staccato,Piano
29,73,17135,77,48,1,2,12,9,15.mid,experiment,0,Staccato,Piano
30,75,17396,77,57,1,2,12,9,15.mid,experiment,0,Staccato,Piano
31,77,17686,76,50,1,2,12,9,15.mid,experiment,0,Staccato,Piano
32,79,17947,76,52,1,2,12,9,15.mid,experiment,0,Staccato,Piano
36,87,20686,76,53,1,2,12,9,15.mid,experiment,0,Staccato,Piano
37,89,20964,76,58,1,2,12,9,15.mid,experiment,0,Staccato,Piano
38,91,21229,76,66,1,2,12,9,15.mid,experiment,0,Staccato,Piano
39,93,21499,76,71,1,2,12,9,15.mid,experiment,0,Staccato,Piano
48,111,23984,72,66,1,2,12,9,15.mid,experiment,0,Staccato,Piano
49,113,24252,72,59,1,2,12,9,15.mid,experiment,0,Staccato,Piano
50,115,24515,74,66,1,2,12,9,15.mid,experiment,0,Staccato,Piano
51,117,24787,74,62,1,2,12,9,15.mid,experiment,0,Staccato,Piano
53,121,26323,65,52,1,2,12,9,15.mid,experiment,0,Staccato,Piano
54,123,26599,65,53,1,2,12,9,15.mid,experiment,0,Staccato,Piano
55,125,26911,64,50,1,2,12,9,15.mid,experiment,0,Staccato,Piano
56,127,27177,64,55,1,2,12,9,15.mid,experiment,0,Staccato,Piano
58,131,28673,67,56,1,2,12,9,15.mid,experiment,0,Staccato,Piano
59,133,28962,67,56,1,2,12,9,15.mid,experiment,0,Staccato,Piano
60,135,29238,71,50,1,2,12,9,15.mid,experiment,0,Staccato,Piano
61,137,29511,71,58,1,2,12,9,15.mid,experiment,0,Staccato,Piano
62,139,29802,72,58,1,2,12,9,15.mid,experiment,0,Staccato,Piano
63,141,30086,72,61,1,2,12,9,15.mid,experiment,0,Staccato,Piano
64,143,30354,73,67,1,2,12,9,15.mid,experiment,0,Staccato,Piano
65,145,30635,73,70,1,2,12,9,15.mid,experiment,0,Staccato,Piano
6,27,9242,67,60,1,2,12,10,2.mid,experiment,0,Staccato,Piano
7,29,9534,67,52,1,2,12,10,2.mid,experiment,0,Staccato,Piano
8,31,9800,67,57,1,2,12,10,2.mid,experiment,0,Staccato,Piano
18,51,12684,81,53,1,2,12,10,2.mid,experiment,0,Staccato,Piano
19,53,12978,81,48,1,2,12,10,2.mid,experiment,0,Staccato,Piano
20,55,13262,81,48,1,2,12,10,2.mid,experiment,0,Staccato,Piano
29,73,17016,77,50,1,2,12,10,2.mid,experiment,0,Staccato,Piano
30,75,17281,77,60,1,2,12,10,2.mid,experiment,0,Staccato,Piano
31,77,17552,76,45,1,2,12,10,2.mid,experiment,0,Staccato,Piano
32,79,17802,76,53,1,2,12,10,2.mid,experiment,0,Staccato,Piano
36,87,20302,76,50,1,2,12,10,2.mid,experiment,0,Staccato,Piano
37,89,20586,76,48,1,2,12,10,2.mid,experiment,0,Staccato,Piano
38,91,20848,76,58,1,2,12,10,2.mid,experiment,0,Staccato,Piano
39,93,21106,76,66,1,2,12,10,2.mid,experiment,0,Staccato,Piano
48,111,23512,72,70,1,2,12,10,2.mid,experiment,0,Staccato,Piano
49,113,23782,72,65,1,2,12,10,2.mid,experiment,0,Staccato,Piano
50,115,24042,74,62,1,2,12,10,2.mid,experiment,0,Staccato,Piano
51,117,24304,74,60,1,2,12,10,2.mid,experiment,0,Staccato,Piano
53,121,25672,65,49,1,2,12,10,2.mid,experiment,0,Staccato,Piano
54,123,25925,65,57,1,2,12,10,2.mid,experiment,0,Staccato,Piano
55,125,26181,64,56,1,2,12,10,2.mid,experiment,0,Staccato,Piano
56,127,26462,64,50,1,2,12,10,2.mid,experiment,0,Staccato,Piano
58,131,27774,67,46,1,2,12,10,2.mid,experiment,0,Staccato,Piano
59,133,28038,67,54,1,2,12,10,2.mid,experiment,0,Staccato,Piano
60,135,28310,71,54,1,2,12,10,2.mid,experiment,0,Staccato,Piano
61,137,28572,71,60,1,2,12,10,2.mid,experiment,0,Staccato,Piano
62,139,28842,72,68,1,2,12,10,2.mid,experiment,0,Staccato,Piano
63,141,29102,72,71,1,2,12,10,2.mid,experiment,0,Staccato,Piano
64,143,29360,73,78,1,2,12,10,2.mid,experiment,0,Staccato,Piano
6,27,9429,67,84,1,2,12,11,6.mid,experiment,0,Staccato,Piano
7,29,9750,67,72,1,2,12,11,6.mid,experiment,0,Staccato,Piano
8,31,10051,67,85,1,2,12,11,6.mid,experiment,0,Staccato,Piano
18,51,13076,81,87,1,2,12,11,6.mid,experiment,0,Staccato,Piano
29,73,17659,77,59,1,2,12,11,6.mid,experiment,0,Staccato,Piano
30,75,17959,77,84,1,2,12,11,6.mid,experiment,0,Staccato,Piano
31,77,18255,76,86,1,2,12,11,6.mid,experiment,0,Staccato,Piano
32,79,18550,76,89,1,2,12,11,6.mid,experiment,0,Staccato,Piano
36,87,21396,76,70,1,2,12,11,6.mid,experiment,0,Staccato,Piano
37,89,21684,76,69,1,2,12,11,6.mid,experiment,0,Staccato,Piano
38,91,21970,76,81,1,2,12,11,6.mid,experiment,0,Staccato,Piano
39,93,22256,76,89,1,2,12,11,6.mid,experiment,0,Staccato,Piano
48,110,24883,72,75,1,2,12,11,6.mid,experiment,0,Staccato,Piano
49,113,25146,72,78,1,2,12,11,6.mid,experiment,0,Staccato,Piano
50,115,25430,74,80,1,2,12,11,6.mid,experiment,0,Staccato,Piano
51,117,25715,74,81,1,2,12,11,6.mid,experiment,0,Staccato,Piano
53,121,27135,65,51,1,2,12,11,6.mid,experiment,0,Staccato,Piano
54,123,27430,65,59,1,2,12,11,6.mid,experiment,0,Staccato,Piano
55,125,27717,64,57,1,2,12,11,6.mid,experiment,0,Staccato,Piano
56,127,28001,64,59,1,2,12,11,6.mid,experiment,0,Staccato,Piano
